Trddt,Moutai_Weight,Ningde_Weight,Yunnan_Weight,Portfolio_Return
2024-01-02,0.3333333333333333,0.3333333333333333,0.3333333333333333,
2024-01-03,0.0493748426929253,0.8961947260416004,0.05443043126547422,-0.0053906789445919995
2024-01-04,0.7456627068333563,0.012241040698103537,0.24209625246854014,-0.012587852216890764
2024-01-05,0.5112912687042811,0.2532474631006311,0.2354612681950878,-0.004428159202816712
2024-01-08,0.3499756391963667,0.1828069744381628,0.4672173863654705,-0.010142309090897752
2024-01-09,0.1705971455375032,0.4439745678671847,0.3854282865953122,-0.0029610701831869844
2024-01-10,0.26427323380018153,0.5056154735684322,0.23011129263138644,0.0048452059489829434
2024-01-11,0.08932921579855423,0.4561203999667669,0.4545503842346789,0.013059428627521671
2024-01-12,0.25189454341807105,0.04034474353627937,0.7077607130456496,-0.0020588312751991158
2024-01-15,0.17837490223983649,0.07620582951335883,0.7454192682468046,0.005993455514908375
2024-01-16,0.3553332498882448,0.1526434831026453,0.49202326700910987,0.011554337734613323
2024-01-17,0.6381397085333251,0.11927348585873497,0.24258680560793994,-0.03227709604094606
2024-01-18,0.21118124716283504,0.2887541080062146,0.5000646448309504,0.0118314406305658
2024-01-19,0.5858461403779682,0.012518705268615336,0.4016351543534165,0.006645169642125259
2024-01-22,0.2526887998633201,0.04458249262915247,0.7027287075075275,-0.011961194689513115
2024-01-23,0.03947945326972667,0.048865324121784015,0.9116552226084893,5.382234442544501e-05
2024-01-24,0.030293091317791506,0.03330275767645233,0.9364041510057561,0.019015092550295425
2024-01-25,0.37169379238925954,0.00918093623993096,0.6191252713708095,0.012441830553728977
2024-01-26,0.8685905220198595,0.0130906239380618,0.11831885404207867,1.2677195704557595e-05
2024-01-29,0.1549710444656761,0.7304560666221707,0.11457288891215324,-0.013868091972426689
2024-01-30,0.1024981131079723,0.7666527596346607,0.13084912725736697,-0.03746895796531121
2024-01-31,0.013613988446583328,0.9053688540436289,0.0810171575097877,0.0667541277967352
2024-02-01,0.033708643751276135,0.022123545042478193,0.9441678112062456,-0.005545619428025941
2024-02-02,0.010692546621124371,0.00033726415353141224,0.9889701892253443,-0.0018106622145332824
2024-02-05,0.008564913459013777,0.00021162360814031098,0.991223462932846,0.013716590475092544
2024-02-06,0.034328293552845494,0.005538603288919794,0.9601331031582346,0.05556800048051262
2024-02-07,0.5975764817788752,0.03566295464566625,0.36676056357545855,0.012465045596804416
2024-02-08,0.6437106056297802,0.03493645266862748,0.3213529417015923,-0.0011030691863672807
2024-02-19,0.39432626837608187,0.3809326690781186,0.22474106254579962,-0.006829843607078253
2024-02-20,0.46612942260176293,0.22732440920022118,0.306546168198016,-0.00869160771723515
2024-02-21,0.05939453744963578,0.8583083866425412,0.08229707590782302,0.01720397423932194
2024-02-22,0.30272928892052703,0.37402049318948877,0.3232502178899842,-0.0017806070432922515
2024-02-23,0.19732322187864657,0.4450763435353279,0.3576004345860256,-0.0020080915731532606
2024-02-26,0.297819024579408,0.4974312504140908,0.20474972500650115,-0.01829670822521274
2024-02-27,0.34179021783790375,0.32763222417150245,0.33057755799059385,0.0044092779701135195
2024-02-28,0.6216071115510753,0.09473918749526215,0.28365370095366244,-0.004672564855991129
2024-02-29,0.238331240066027,0.6472168994023628,0.11445186053161004,0.029486500097443392
2024-03-01,0.4169798871270089,0.07695816088368616,0.5060619519893049,0.004746999191869236
2024-03-04,0.6038675537143331,0.03800923150214786,0.35812321478351894,-0.0020836234846771263
2024-03-05,0.2772873941206959,0.4885668952095979,0.2341457106697062,0.008303509282980707
2024-03-06,0.45908751308367374,0.25040231239692795,0.29051017451939826,-0.007118891378043685
2024-03-07,0.6506321535562448,0.12394385315329068,0.22542399329046436,-0.003041869224315253
2024-03-08,0.6371622644982253,0.0998568446320478,0.2629808908697269,-0.0010770121148425942
2024-03-11,0.4683287233291185,0.25324529935638707,0.2784259773144944,0.04292382209573092
2024-03-12,0.6850987485177724,0.068299834339938,0.24660141714228956,0.02441064126510299
2024-03-13,0.24622044467301468,0.3226673202696959,0.43111223505728935,-0.004700029394245473
2024-03-14,0.4281297516785446,0.023541302152506657,0.5483289461689488,-0.008458527304576056
2024-03-15,0.14953411469098363,0.06945070543562633,0.7810151798733901,0.0008386971209057273
2024-03-18,0.007588398379330707,0.978305395463953,0.014106206156716334,0.053834158759913806
2024-03-19,0.28671307502243265,0.46480732820698395,0.24847959677058332,-0.010707580494052259
2024-03-20,0.12228412632318866,0.6034166927052276,0.27429918097158384,0.007192334314317565
2024-03-21,0.2139344256195921,0.021628952987375417,0.7644366213930325,-0.00384970100358184
2024-03-22,0.2514619106504331,0.48991539495151576,0.2586226943980511,-0.009711605952741379
2024-03-25,0.44471506817876305,0.139192701338491,0.4160922304827459,-0.0021179462678010204
2024-03-26,0.48611804311783413,0.061489816045805085,0.4523921408363608,0.007721689651862981
2024-03-27,0.412573856586385,0.2711997867251506,0.31622635668846444,-0.010918085583577894
2024-03-28,0.3460215993405038,0.31451566664657526,0.339462734012921,0.002852617654011338
2024-03-29,0.6382056008992092,0.03150015744200229,0.3302942416587884,0.002664980284174689
2024-04-01,0.638882770562225,0.052959244584349995,0.30815798485342505,0.008689346766356852
2024-04-02,0.4834042033111371,0.3847191359400611,0.13187666074880167,-2.9785264963471357e-05
2024-04-03,0.370182119595676,0.1999498293026399,0.42986805110168413,0.007793403200530768
2024-04-08,0.3375143413037546,0.2969029289983916,0.3655827296978538,-0.014472684192944342
2024-04-09,0.283483436563698,0.36501354654524404,0.35150301689105784,0.0008409998471202232
2024-04-10,0.36014039808538223,0.4375150957656745,0.20234450614894323,-0.01214595189205612
2024-04-11,0.48904157538172816,0.22281596216527302,0.28814246245299874,0.00041354035920566586
2024-04-12,0.3612955413197445,0.4028261453685131,0.2358783133117423,-0.01233321041872651
2024-04-15,0.5469356959399317,0.199584685725964,0.25347961833410426,0.02806803234984857
2024-04-16,0.5439601477609065,0.08161049692296525,0.3744293553161282,0.010322355070620116
2024-04-17,0.6234802461686063,0.13640073984791454,0.24011901398347912,0.010509012621101425
2024-04-18,0.6280627878051416,0.04817313040747517,0.3237640817873832,0.0009142703762305105
2024-04-19,0.5579597163068547,0.018626475781228228,0.4234138079119171,-0.0031466853628892774
2024-04-22,0.20996337948669094,0.5737800766974068,0.21625654381590226,0.0019546477475568184
2024-04-23,0.3120272559351455,0.11429780804810397,0.5736749360167505,-0.0023787980984290844
2024-04-24,0.3905370071346848,0.3168033201566807,0.2926596727086345,-0.0026532456424206478
2024-04-25,0.6320835358353285,0.037141080738010764,0.3307753834266607,-0.00027914018825836407
2024-04-26,0.3411151304110414,0.488854067906031,0.17003080168292756,0.016662258004268144
2024-04-29,0.4484913665115572,0.28579025510172384,0.265718378386719,0.01784781891678372
2024-04-30,0.4587534079415707,0.19199531628174926,0.34925127577668,0.0016263928826769584
2024-05-06,0.4974109722850411,0.3190226480695176,0.18356637964544142,0.023577950326103613
2024-05-07,0.31755200059016203,0.4244346813207107,0.25801331808912714,-0.0004587702112732251
2024-05-08,0.1785684697821392,0.6238229061082595,0.19760862410960117,-0.01189194247773949
2024-05-09,0.3295168132100796,0.2788794633891494,0.391603723400771,0.004156116573882658
2024-05-10,0.4197320223433879,0.33948391831654046,0.24078405934007166,-0.02625021690930699
2024-05-13,0.4266784454413293,0.10067705102651997,0.4726445035321509,0.00036199954121218444
2024-05-14,0.7235297863387555,0.1342576630707932,0.1422125505904512,0.002068426894568781
2024-05-15,0.6587600034361648,0.11849758667151815,0.22274240989231694,-0.0042442610972363345
2024-05-16,0.6437781946650343,0.1114318225841193,0.2447899827508465,0.001340371712806155
2024-05-17,0.5759704213920288,0.044264514612125855,0.37976506399584536,0.004767532055137297
2024-05-20,0.4405652044831167,0.012318501146669767,0.5471162943702136,-0.004580491657779727
2024-05-21,0.6905553614445015,0.10380522374673962,0.20563941480875897,-0.001832824443476519
2024-05-22,0.2950314533365499,0.05989172355920999,0.6450768231042402,-0.00833543516162396
2024-05-23,0.30885837035337393,0.5845121574296213,0.10662947221700472,-0.003544975770553069
2024-05-24,0.485016372120283,0.3168885961194298,0.1980950317602873,-0.009893659564052032
2024-05-27,0.4590549812071158,0.16963014808411683,0.37131487070876734,0.00037507643893933736
2024-05-28,0.61989611479003,0.19164727550610614,0.1884566097038637,-0.00501814733724361
2024-05-29,0.4720142388588047,0.1927872878231861,0.33519847331800906,0.0008318434028931326
2024-05-30,0.30812888539195,0.5209311030412941,0.17094001156675584,-0.004822260971191875
2024-05-31,0.46515620055515844,0.1342936609430528,0.40055013850178883,-0.0031860479753996643
2024-06-03,0.5197509123910868,0.2800243548812122,0.200224732727701,0.0039687522691399186
2024-06-04,0.6736898253588663,0.022039192895914612,0.3042709817452191,0.011745951411991789
2024-06-05,0.09578989590948112,0.8243638080871597,0.07984629600335924,-0.008129992113974952
2024-06-06,0.4810218066653793,0.24625960611661452,0.2727185872180061,0.0001402705831070587
2024-06-07,0.2848923015680938,0.5634757773598242,0.15163192107208193,-0.03482653772236833
2024-06-11,0.11343863257056279,0.8056070907082784,0.08095427672115865,-0.02197286877291659
2024-06-12,0.243677935586248,0.667768661363391,0.08855340305036102,-0.012106555941474154
2024-06-13,0.44138274184383125,0.13815588123359368,0.420461376922575,-0.015560890343657766
2024-06-14,0.023309185160002282,0.9257574169510115,0.05093339788898606,-0.0006268397605711402
2024-06-17,0.2531746824334477,0.3341043525211429,0.41272096504540934,0.0028456888316707764
2024-06-18,0.1677763575376701,0.09957545383020157,0.7326481886321284,0.002564759414540899
2024-06-19,0.2880976606192488,0.08344879155608409,0.6284535478246671,-0.009444400754287794
2024-06-20,0.21271752998246576,0.3247711082279517,0.4625113617895825,-0.010507158209068907
2024-06-21,0.18146907691148623,0.23338437615458818,0.5851465469339255,-0.007033631993803944
2024-06-24,0.21253588215446895,0.4949744362736402,0.29248968157189087,0.003965315666864159
2024-06-25,0.16867478674939365,0.08664686761686323,0.7446783456337431,0.003027057005622345
2024-06-26,0.2292381740554565,0.3724145141056377,0.3983473118389058,0.001954129130831743
2024-06-27,0.13579358567509436,0.6492787035071974,0.21492771081770812,-0.004323631164459626
2024-06-28,0.1769280342264794,0.07950918886773263,0.7435627769057881,-0.0053139316756064345
2024-07-01,0.09334413684824101,0.663378397467439,0.24327746568431993,-0.010127057537478605
2024-07-02,0.5340924090934643,0.031058613714518346,0.43484897719201737,0.014763757911848568
2024-07-03,0.22188603862632544,0.5056313914842042,0.27248256988947034,0.00695907604740563
2024-07-04,0.04104694619095665,0.6787060523958457,0.28024700141319775,-0.003352948226161779
2024-07-05,0.25419604991922784,0.11043774320158728,0.635366206879185,0.001600582708774727
2024-07-08,0.6051361662793042,0.03804205698635368,0.3568217767343421,-0.016826258198766434
2024-07-09,0.84964100390191,0.007768939207048237,0.14259005689104173,0.011258660415135534
2024-07-10,0.8615867647414266,0.04356842236028915,0.09484481289828425,-0.0009192411327179202
2024-07-11,0.868690287193578,0.08890513704535132,0.04240457576107074,0.01747070675188203
2024-07-12,0.596018001223942,0.15637807672842505,0.24760392204763296,0.009332572076650128
2024-07-15,0.13719948362532924,0.7352571622708823,0.1275433541037886,-0.007479986976168691
2024-07-16,0.15545987550103527,0.7293437273388668,0.11519639716009794,0.004992233996580949
2024-07-17,0.29781059880416916,0.49643003752308446,0.2057593636727462,0.010561743321503924
2024-07-18,0.16207548722530785,0.6123747808852861,0.225549731889406,0.026744337899541563
2024-07-19,0.18316611065349492,0.08623516949174596,0.7305987198547591,0.017459153255179025
2024-07-22,0.41628990016526063,0.38678065584585636,0.196929443988883,-0.0069896818016505335
2024-07-23,0.30348659217397744,0.31952272926113534,0.37699067856488727,-0.02586966245545267
2024-07-24,0.5022976294350361,0.2567890869369151,0.24091328362804879,-0.004726879076584756
2024-07-25,0.7480272737376037,0.10142116128804883,0.1505515649743475,-0.005576358295604752
2024-07-26,0.3621635877939246,0.27254246733539755,0.36529394487067796,0.0032365876535894967
2024-07-29,0.6055604451213835,0.19837582419862,0.1960637306799964,-0.01935332094529173
2024-07-30,0.5664520377967664,0.289785754072827,0.14376220813040666,-0.010480052023793322
2024-07-31,0.6157799184736078,0.07521558371005058,0.3090044978163417,0.025817477250380198
2024-08-01,0.724450093529737,0.03754352691712761,0.2380063795531354,-0.01901808929741099
2024-08-02,0.7990148229231531,0.03227865852266442,0.1687065185541824,-0.000983938772348431
2024-08-05,0.8838838792943255,0.017962334566005562,0.09815378613966888,0.01565956234476417
2024-08-06,0.7347534219213042,0.09359931495381474,0.171647263124881,-0.0022545296293425216
2024-08-07,0.7669920687635781,0.03216261231192099,0.200845318924501,0.006213025214219509
2024-08-08,0.3497301694216029,0.2517154085932857,0.3985544219851114,0.016485952875497714
2024-08-09,0.4722212939806086,0.4486838278033067,0.0790948782160847,-0.004214558121928837
2024-08-12,0.8093631545095457,0.16011621426665004,0.03052063122380432,-0.0008583924593254957
2024-08-13,0.8579169508879773,0.0592348054913004,0.08284824362072232,-0.005944478556097707
2024-08-14,0.838003935570272,0.09960945253968807,0.06238661189004006,-0.007138167420993586
2024-08-15,0.8337129332824343,0.09929306340330228,0.06699400331426345,0.008640366444902474
2024-08-16,0.8693971627374182,0.08532880690230146,0.04527403036028024,0.002649666420812529
2024-08-19,0.7385346939728435,0.17175653991515094,0.0897087661120056,-0.0004925778016447715
2024-08-20,0.8508877084044696,0.01635950824645841,0.13275278334907192,-0.0021861744438702252
2024-08-21,0.7984961405603744,0.039292989492567036,0.16221086994705866,-0.003957484058649787
2024-08-22,0.6606380822103153,0.24332169726562133,0.09604022052406343,0.0032789938075187095
2024-08-23,0.2895054092786612,0.6926805665010312,0.017814024220307523,0.01285386491977853
2024-08-26,0.31039335255519956,0.6290136524262975,0.060592995018502974,0.0066566603825392884
2024-08-27,0.6859646202626868,0.25150768554431174,0.0625276941930014,-0.005169541156445409
2024-08-28,0.6945804091705966,0.22909289794497803,0.07632669288442535,-0.007185709070952582
2024-08-29,0.630832538451681,0.32727093832268045,0.0418965232256386,0.00773033725819691
2024-08-30,0.606762850530183,0.2843138970533749,0.10892325241644214,0.017678693044412677
2024-09-02,0.714284492915707,0.12943684795400753,0.1562786591302855,-0.025079823476458
2024-09-03,0.9293357486346572,0.0376092001615025,0.03305505120384023,0.011665994095645851
2024-09-04,0.6005595568152602,0.17265280646725423,0.22678763671748556,-0.010936196353524517
2024-09-05,0.5831068420650327,0.28651671806344203,0.13037643987152522,0.002031340881771403
2024-09-06,0.595585457481948,0.29038153366713926,0.11403300885091268,-0.005656307883545396
2024-09-09,0.36803130818577023,0.5917717798663177,0.04019691194791204,-0.008751934030651535
2024-09-10,0.826478259214762,0.1251903616029751,0.04833137918226273,-0.0012229274457626962
2024-09-11,0.7868836181667002,0.1602147762565435,0.0529016055767564,0.005646391155844607
2024-09-12,0.21503103572194213,0.7721048029479421,0.012864161330115663,0.004136512811830747
2024-09-13,0.9364832534002461,0.0090249697104973,0.05449177688925667,-0.022082259592021453
2024-09-18,0.9871992245357019,0.005780560079049029,0.007020215385249021,-0.028111785818411856
2024-09-19,0.9904138808621025,0.003764519532360483,0.005821599605537157,-0.004584990403914187
2024-09-20,0.983875582353844,0.0018700448905865118,0.014254372755569648,0.00215261666566794
2024-09-23,0.9853364979145163,0.004871731703217643,0.00979177038226607,-0.0017852223439198671
2024-09-24,0.8979324528571061,0.04875559698877881,0.05331195015411515,0.08299283787393714
2024-09-25,0.07090601700934697,0.3306662471797692,0.5984277358108838,0.022752523555606124
2024-09-26,0.029817468789124068,0.11038628318817388,0.8597962480227022,0.030347616169094274
2024-09-27,0.005147513846011705,0.7228473884889178,0.2720050976650705,0.0860746544685467
2024-09-30,0.19919769221423073,0.5086368321207418,0.29216547566502743,0.09420633823633351
2024-10-08,0.02997572317978117,0.9064552325188757,0.06356904430134308,0.17085281081481044
2024-10-09,0.6179530272247502,0.3814102395613851,0.0006367332138646951,-0.10202762710101738
2024-10-10,0.006901770127428584,0.9877950048172652,0.005303225055306102,0.011895564592497628
2024-10-11,0.11428692364476879,0.7933873507599266,0.0923257255953045,-0.054669230239126294
2024-10-14,0.12533532627098157,0.3953741152501147,0.4792905584789038,0.0158217990755573
2024-10-15,0.10275606144048322,0.8530391144375561,0.04420482412196061,-0.03307729465415388
2024-10-16,0.8137514088793429,0.056686248909908525,0.12956234221074855,-0.018630311993638
2024-10-17,0.04479133966842357,0.901179280621854,0.05402937970972233,-0.010911888910346099
2024-10-18,0.004541107285590906,0.9742232858485004,0.021235606865908682,0.07802713143819942
2024-10-21,0.10665898172876696,0.6010762378043636,0.29226478046686943,0.011169065078771367
2024-10-22,0.6911328588450656,0.16722100891012176,0.14164613224481257,0.005578356562644491
2024-10-23,0.4278133784877405,0.23079119584114666,0.34139542567111286,0.007593649346176028
2024-10-24,0.6471005700341708,0.11793854204805582,0.23496088791777345,-0.011445096449087975
2024-10-25,0.013213495601908154,0.977718812827891,0.009067691570201113,0.05062022646275734
2024-10-28,0.5574674672432834,0.16102896380445691,0.28150356895225964,0.004774841729565335
2024-10-29,0.5694101836156615,0.029184204628985425,0.401405611755353,-0.01616680832412059
2024-10-30,0.8369580117027943,0.01655497114147693,0.14648701715572898,0.000366934537821601
2024-10-31,0.4666163522249626,0.34299961182866284,0.19038403594637465,-0.0069116644252136625
2024-11-01,0.549796163365234,0.34076610427795156,0.10943773235681446,0.003140021488687675
2024-11-04,0.5872179367221468,0.22658911160849327,0.18619295166936004,0.011593308323751715
2024-11-05,0.6944273946879526,0.19929367750810506,0.10627892780394232,0.02248540463747154
2024-11-06,0.7457769029578564,0.03309251690561111,0.22113058013653253,-0.0035648772319935764
2024-11-07,0.5143517219360342,0.16411097422951088,0.3215373038344549,0.04249756768643108
2024-11-08,0.8852414308064647,0.0030799512185275967,0.11167861797500765,-0.021802179621399263
2024-11-11,0.6676480316090363,0.2056857994836396,0.12666616890732407,0.001962207995662638
2024-11-12,0.5213217327123791,0.20555932924755035,0.27311893804007054,-0.001865400797749763
2024-11-13,0.7647302050141943,0.017316435223093004,0.21795335976271268,0.0009466627699309658
2024-11-14,0.34029922490794945,0.3696191401751137,0.29008163491693695,-0.013706957888652158
2024-11-15,0.5634968386805785,0.19143121187354703,0.2450719494458744,-0.013972813665400406
2024-11-18,0.17386644146191235,0.7186236224710087,0.10750993606707894,-0.007107540406308834
2024-11-19,0.44840953663855737,0.17321308327901566,0.3783773800824269,0.0007053194247265552
2024-11-20,0.6700898733119758,0.017783834117700372,0.31212629257032387,0.002495721004722436
2024-11-21,0.5736006901454848,0.3471891747184109,0.07921013513610435,0.0010934173420751648
2024-11-22,0.5205283583280489,0.24050596343224157,0.2389656782397095,-0.026602022526797043
2024-11-25,0.10102424410907918,0.47573120775849087,0.42324454813242984,0.000836199212571026
2024-11-26,0.4511151339578511,0.03958995682159268,0.5092949092205562,-0.0024324852806284223
2024-11-27,0.06862383210654786,0.00464056529381425,0.9267356025996378,0.008056954434877176
2024-11-28,0.7755539313303965,0.024176945814722985,0.20026912285488052,-0.0011252463047335705
2024-11-29,0.6388063849322612,0.09261235626715218,0.2685812588005867,0.007332979297548822
2024-12-02,0.5048401079325844,0.03480427210921477,0.46035561995820085,0.0015685858549687886
2024-12-03,0.6437426222448438,0.06841988774470813,0.287837490010448,0.0004430002472813581
2024-12-04,0.4422383266369589,0.310200751935965,0.24756092142707598,-0.007635057680750846
2024-12-05,0.43284676461686716,0.243702814452861,0.3234504209302718,-0.006834499827735616
2024-12-06,0.7483885407777355,0.031542885649022884,0.2200685735732416,0.009906846967245989
2024-12-09,0.7557088968699365,0.010660722722867876,0.23363038040719575,-0.0017677534157288237
2024-12-10,0.6220249754342173,0.048607446736781725,0.329367577829001,0.013156989242639786
2024-12-11,0.6733619908679449,0.19385727300294356,0.13278073612911165,-0.006327227042549508
2024-12-12,0.34879941149473564,0.5923723020590866,0.058828286446177734,0.022481371937868148
2024-12-13,0.7703792461989619,0.084145404032818,0.1454753497682201,-0.027124501479583958
2024-12-16,0.6778273517421864,0.20296896128811576,0.11920368696969795,0.0035221073604054676
